,real_time,WT_Runcode,iGenPower,iGenSpeed,iTemp1GearOil_1sec,iTempGearBearDE_1sec,iTempGearBearNDE_1sec,iTempNacelle_1sec,iWindSpeed
1273,2017-11-15 08:34:13,3,2044,1740,58.2,60.1,62.4,16.7,10.81
1274,2017-11-15 08:34:14,3,2054,1738,58.2,60.1,62.4,16.7,11.23
1275,2017-11-15 08:34:15,3,2048,1739,58.3,60.1,62.4,16.8,11.38
1276,2017-11-15 08:34:16,3,2039,1739,58.3,60.1,62.4,16.7,10.97
1277,2017-11-15 08:34:17,3,2063,1745,58.3,60.1,62.4,16.8,10.86
1278,2017-11-15 08:34:18,3,2068,1750,58.3,60.1,62.4,16.8,11.75
1279,2017-11-15 08:34:19,3,2052,1752,58.3,60.1,62.4,16.8,12.63
1280,2017-11-15 08:34:20,3,2066,1759,58.3,60.1,62.4,16.8,11.33
1281,2017-11-15 08:34:21,3,2060,1761,58.3,60.1,62.4,16.8,10.73
1282,2017-11-15 08:34:22,3,2045,1761,58.3,60.1,62.4,16.7,11.69
1283,2017-11-15 08:34:23,3,2060,1764,58.3,60.1,62.4,16.8,10.92
1284,2017-11-15 08:34:24,3,2050,1765,58.3,60.1,62.5,16.7,11.64
1285,2017-11-15 08:34:25,3,2037,1762,58.3,60.1,62.5,16.7,11.48
1286,2017-11-15 08:34:26,3,2056,1762,58.3,60.1,62.5,16.7,11.57
1287,2017-11-15 08:34:27,3,2056,1763,58.3,60.1,62.5,16.7,12.16
1288,2017-11-15 08:34:28,3,2040,1760,58.3,60.1,62.4,16.7,11.64
1289,2017-11-15 08:34:29,3,2050,1757,58.3,60.1,62.4,16.7,12.09
1290,2017-11-15 08:34:30,3,2051,1753,58.3,60.1,62.4,16.7,12.3
1291,2017-11-15 08:34:31,3,2044,1746,58.3,60.1,62.4,16.7,11.41
1292,2017-11-15 08:34:32,3,2041,1738,58.3,60.1,62.5,16.7,11.03
1293,2017-11-15 08:34:33,3,2050,1736,58.3,60.1,62.5,16.7,11.47
1294,2017-11-15 08:34:34,3,2058,1736,58.3,60.1,62.4,16.8,11.75
1295,2017-11-15 08:34:35,3,2055,1738,58.3,60.1,62.4,16.7,13.14
1296,2017-11-15 08:34:36,3,2058,1742,58.3,60.1,62.4,16.7,11.63
1297,2017-11-15 08:34:37,3,2064,1746,58.3,60.1,62.4,16.7,11.95
1298,2017-11-15 08:34:38,3,2057,1752,58.3,60.1,62.4,16.7,11.64
1299,2017-11-15 08:34:39,3,2054,1756,58.3,60.1,62.4,16.8,12.21
1300,2017-11-15 08:34:40,3,2048,1759,58.3,60.1,62.4,16.8,11.54
1301,2017-11-15 08:34:41,3,2050,1759,58.3,60.1,62.5,16.8,11.81
1302,2017-11-15 08:34:42,3,2044,1758,58.3,60.1,62.4,16.8,11.07
1303,2017-11-15 08:34:43,3,2049,1756,58.3,60.1,62.4,16.7,11.61
1304,2017-11-15 08:34:44,3,2044,1755,58.3,60.1,62.4,16.7,12.93
1305,2017-11-15 08:34:45,3,2045,1754,58.3,60.1,62.4,16.8,11.69
1306,2017-11-15 08:34:46,3,2049,1754,58.3,60.1,62.4,16.7,11.88
1307,2017-11-15 08:34:47,3,2047,1754,58.3,60.1,62.4,16.7,11.86
1308,2017-11-15 08:34:48,3,2053,1751,58.3,60.1,62.4,16.8,11.67
1309,2017-11-15 08:34:49,3,2053,1748,58.3,60.1,62.4,16.7,11.13
1310,2017-11-15 08:34:50,3,2056,1746,58.3,60.1,62.4,16.6,12.7
1311,2017-11-15 08:34:51,3,2050,1744,58.3,60.1,62.4,16.7,12.18
1312,2017-11-15 08:34:52,3,2057,1744,58.3,60.2,62.4,16.7,12.66
1313,2017-11-15 08:34:53,3,2057,1745,58.3,60.2,62.4,16.6,12.81
1314,2017-11-15 08:34:54,3,2049,1749,58.3,60.2,62.4,16.6,11.76
1315,2017-11-15 08:34:55,3,2053,1748,58.3,60.1,62.4,16.7,11.91
1316,2017-11-15 08:34:56,3,2059,1751,58.3,60.1,62.4,16.8,11.76
1317,2017-11-15 08:34:57,3,2048,1752,58.3,60.1,62.4,16.8,12.47
1318,2017-11-15 08:34:58,3,2058,1754,58.3,60.1,62.4,16.7,12.39
1319,2017-11-15 08:34:59,3,2048,1754,58.3,60.1,62.4,16.7,12.63
1320,2017-11-15 08:35:00,3,2050,1755,58.3,60.1,62.4,16.7,11.89
